"Index","Ensembl.ID","Gene.name"
56399,"ENSG00000225489","AL354707.1"
56400,"ENSG00000230397","SPTLC1P1"
56401,"ENSG00000256081","AC243972.2"
56402,"ENSG00000253475","AC103769.1"
56403,"ENSG00000174408","PPIAP24"
56404,"ENSG00000275385","CCL18"
56405,"ENSG00000076248","UNG"
56406,"ENSG00000254723","OR4A12P"
56407,"ENSG00000204387","C6orf48"
56408,"ENSG00000222845","RN7SKP42"
56409,"ENSG00000276036","RNA5SP440"
56410,"ENSG00000258463","AC138701.2"
56412,"ENSG00000177370","TIMM22"
56413,"ENSG00000078795","PKD2L2"
56414,"ENSG00000271715","AC012640.3"
56415,"ENSG00000234353","AP000346.2"
56416,"ENSG00000089157","RPLP0"
56417,"ENSG00000130005","GAMT"
56419,"ENSG00000248725","AC097488.1"
56420,"ENSG00000250496","ABT1P1"
56421,"ENSG00000279033","AC090984.1"
56422,"ENSG00000273920","AC103858.2"
56423,"ENSG00000277452","RN7SL473P"
56424,"ENSG00000221821","C6orf226"
56426,"ENSG00000265118","AC134669.2"
56427,"ENSG00000277418","5S_rRNA"
56428,"ENSG00000112242","E2F3"
56429,"ENSG00000252721","RNU6-798P"
56430,"ENSG00000225568","AC093155.1"
56431,"ENSG00000255041","AC103855.3"
56432,"ENSG00000227050","AL512288.1"
56433,"ENSG00000233494","AC009963.2"
56434,"ENSG00000265814","RN7SL376P"
56435,"ENSG00000198853","RUSC2"
56436,"ENSG00000280345","AC092184.1"
56437,"ENSG00000214575","CPEB1"
56438,"ENSG00000250474","WBP1LP2"
56439,"ENSG00000224808","SRGAP3-AS1"
56440,"ENSG00000222320","RNU6-1050P"
56441,"ENSG00000234791","AC108448.1"
56442,"ENSG00000255199","GTF2IP11"
56444,"ENSG00000134874","DZIP1"
56445,"ENSG00000273328","AC099329.2"
56446,"ENSG00000250968","LINC02382"
56448,"ENSG00000226601","AL359979.1"
56449,"ENSG00000275411","MIR6882"
56450,"ENSG00000113749","HRH2"
56451,"ENSG00000201846","RNA5SP166"
56452,"ENSG00000227740","AL513329.1"
56453,"ENSG00000270915","AC073410.2"
56454,"ENSG00000224646","AC007387.1"
56455,"ENSG00000244451","RPL34P21"
56456,"ENSG00000087842","PIR"
56457,"ENSG00000150276","PPIAP26"
56458,"ENSG00000109971","HSPA8"
56459,"ENSG00000034239","EFCAB1"
56460,"ENSG00000254377","MIR124-2HG"
56461,"ENSG00000252412","Y_RNA"
56462,"ENSG00000250535","STK19B"
56463,"ENSG00000206028","Z99774.1"
56464,"ENSG00000224674","EIF3EP2"
56465,"ENSG00000254367","AC087269.1"
56466,"ENSG00000213150","AL512430.1"
56467,"ENSG00000253964","RPL31P40"
56468,"ENSG00000258742","AL117192.1"
56469,"ENSG00000252428","RNA5SP285"
56470,"ENSG00000223490","CHCHD2P5"
56471,"ENSG00000158717","RNF166"
56472,"ENSG00000222644","RNU2-16P"
56473,"ENSG00000253335","AC009884.1"
56474,"ENSG00000260686","AC008669.1"
56475,"ENSG00000253669","GASAL1"
56476,"ENSG00000234620","PUDPP1"
56477,"ENSG00000249709","ZNF564"
56478,"ENSG00000133985","TTC9"
56479,"ENSG00000226488","LINC01824"
56480,"ENSG00000110075","PPP6R3"
56482,"ENSG00000277358","AL138693.1"
56483,"ENSG00000258966","GTF3AP2"
56484,"ENSG00000104763","ASAH1"
56485,"ENSG00000156875","MFSD14A"
56486,"ENSG00000217539","IQCB2P"
56487,"ENSG00000138083","SIX3"
56488,"ENSG00000168994","PXDC1"
56489,"ENSG00000232368","FTLP2"
56490,"ENSG00000207460","SNORD116-19"
56492,"ENSG00000244044","RN7SL735P"
56493,"ENSG00000232864","NUCKS1P1"
56494,"ENSG00000219549","AL607077.1"
56495,"ENSG00000252503","RNU6-531P"
56496,"ENSG00000278058","AC009159.3"
56497,"ENSG00000256001","AC079949.1"
56498,"ENSG00000099985","OSM"
56499,"ENSG00000251877","RNU2-45P"
56500,"ENSG00000229051","LINC01788"
56501,"ENSG00000199755","Y_RNA"
56502,"ENSG00000249688","AC022447.6"
56503,"ENSG00000184210","DGAT2L6"
56504,"ENSG00000070031","SCT"
56505,"ENSG00000216718","AL024509.2"
56506,"ENSG00000184349","EFNA5"
56507,"ENSG00000134249","ADAM30"
56508,"ENSG00000248489","LINC02062"
56509,"ENSG00000117395","EBNA1BP2"
56510,"ENSG00000172769","OR5B3"
56511,"ENSG00000178691","SUZ12"
56512,"ENSG00000254699","AP003097.2"
56513,"ENSG00000224920","TACC1P1"
56514,"ENSG00000103260","METRN"
56515,"ENSG00000184347","SLIT3"
56516,"ENSG00000207235","Y_RNA"
56517,"ENSG00000182521","TBPL2"
56518,"ENSG00000177105","RHOG"
56519,"ENSG00000196634","LUADT1"
56520,"ENSG00000256504","AC009509.2"
56521,"ENSG00000277671","pRNA"
56522,"ENSG00000110077","MS4A6A"
56523,"ENSG00000194717","MIR494"
56524,"ENSG00000182022","CHST15"
56525,"ENSG00000249715","FER1L5"
56526,"ENSG00000229719","MIR194-2HG"
56527,"ENSG00000263934","SNORD3A"
56528,"ENSG00000204569","PPP1R10"
56529,"ENSG00000188305","PEAK3"
56530,"ENSG00000238137","ARPC3P2"
56531,"ENSG00000270336","AC105148.1"
56532,"ENSG00000135341","MAP3K7"
56533,"ENSG00000146700","SSC4D"
56534,"ENSG00000229986","AP001042.1"
56535,"ENSG00000261835","AC007610.3"
56537,"ENSG00000235903","CPB2-AS1"
56539,"ENSG00000183795","BPY2B"
56540,"ENSG00000272465","AL031768.1"
56541,"ENSG00000239797","RPL21P39"
56542,"ENSG00000275109","MIR6504"
56543,"ENSG00000276081","MIR7156"
56544,"ENSG00000261728","AL138690.1"
56545,"ENSG00000255209","AP001978.1"
56547,"ENSG00000104332","SFRP1"
56548,"ENSG00000235186","AC103563.8"
56549,"ENSG00000206585","RNVU1-7"
56550,"ENSG00000239671","AC100793.1"
56551,"ENSG00000080947","CROCCP3"
56552,"ENSG00000235931","LINC01553"
56553,"ENSG00000224701","MED28P4"
56554,"ENSG00000204366","ZBTB12"
56555,"ENSG00000254046","IGHV1-17"
56556,"ENSG00000100156","SLC16A8"
56557,"ENSG00000104765","BNIP3L"
56558,"ENSG00000206895","Y_RNA"
56559,"ENSG00000225118","AL392103.1"
56560,"ENSG00000151164","RAD9B"
56561,"ENSG00000259762","AC021739.5"
56563,"ENSG00000212994","RPS26P6"
56564,"ENSG00000268401","AC007785.3"
56566,"ENSG00000198535","C2CD4A"
56567,"ENSG00000100068","LRP5L"
56568,"ENSG00000196260","SFTA2"
56569,"ENSG00000162685","LSP1P3"
56570,"ENSG00000265201","MIR4677"
56571,"ENSG00000234267","TULP3P1"
56572,"ENSG00000275163","AC117457.1"
56573,"ENSG00000169282","KCNAB1"
56574,"ENSG00000233994","GDI2P2"
56575,"ENSG00000229309","AL353633.1"
56576,"ENSG00000200398","SNORD115-24"
56577,"ENSG00000184368","MAP7D2"
56578,"ENSG00000237801","AMD1P2"
56579,"ENSG00000162699","DNAJA1P5"
56580,"ENSG00000252436","Y_RNA"
56581,"ENSG00000255629","AC025576.1"
56582,"ENSG00000261330","PPIAP50"
56583,"ENSG00000260209","AP000842.3"
56584,"ENSG00000268845","AC025278.1"
56585,"ENSG00000242902","FLNC-AS1"
56587,"ENSG00000166483","WEE1"
56588,"ENSG00000223552","AC098613.1"
56589,"ENSG00000212769","HMGN2P8"
56592,"ENSG00000173867","AC013489.1"
56593,"ENSG00000236683","HMGA1P1"
56594,"ENSG00000233952","FTLP15"
56595,"ENSG00000179363","TMEM31"
56596,"ENSG00000273062","AL449106.1"
56597,"ENSG00000233843","CYCSP48"
56598,"ENSG00000270999","IGKV1OR2-118"
56599,"ENSG00000264997","SNORD39"
56600,"ENSG00000264493","MIR4298"
56601,"ENSG00000217372","TUBB4BP7"
56602,"ENSG00000162878","PKDCC"
56603,"ENSG00000233968","AL157895.1"
56604,"ENSG00000187033","SAMD7"
56605,"ENSG00000279095","AC243964.3"
56606,"ENSG00000230841","RPL23AP15"
56607,"ENSG00000185215","TNFAIP2"
56608,"ENSG00000147475","ERLIN2"
56609,"ENSG00000273058","AL359921.2"
56610,"ENSG00000233521","LINC01638"
56611,"ENSG00000240065","PSMB9"
56612,"ENSG00000269303","AC020907.3"
56613,"ENSG00000277464","RN7SL286P"
56614,"ENSG00000255081","AP003168.2"
56615,"ENSG00000234217","RBPJP7"
56616,"ENSG00000222971","RNA5SP222"
56617,"ENSG00000223663","NDUFB4P8"
56618,"ENSG00000130182","ZSCAN10"
56619,"ENSG00000229703","CR589904.1"
56620,"ENSG00000141698","NT5C3B"
56622,"ENSG00000275726","MIR6088"
56623,"ENSG00000238246","AC069549.1"
56624,"ENSG00000227593","PHBP16"
56625,"ENSG00000135272","MDFIC"
56626,"ENSG00000103335","PIEZO1"
56627,"ENSG00000187546","AGMO"
56628,"ENSG00000127540","UQCR11"
56629,"ENSG00000233546","PRYP5"
56630,"ENSG00000147592","LACTB2"
56631,"ENSG00000207180","RNU6-411P"
56632,"ENSG00000102743","SLC25A15"
56633,"ENSG00000200344","Y_RNA"
56634,"ENSG00000224223","VSTM2A-OT1"
56635,"ENSG00000271579","AC078880.3"
56636,"ENSG00000235919","ASH1L-AS1"
56637,"ENSG00000220739","AL513475.2"
56638,"ENSG00000232295","AL589935.1"
56639,"ENSG00000249413","AC116049.2"
56640,"ENSG00000213780","GTF2H4"
56641,"ENSG00000212722","KRTAP4-9"
56642,"ENSG00000224781","EIF4A2P4"
56643,"ENSG00000184599","FAM19A3"
56644,"ENSG00000238278","ALG1L6P"
56645,"ENSG00000276957","AL158063.1"
56646,"ENSG00000018280","SLC11A1"
56647,"ENSG00000236042","Z74696.2"
56648,"ENSG00000163040","CCDC74A"
56649,"ENSG00000244610","RN7SL756P"
56650,"ENSG00000231107","LINC01508"
56652,"ENSG00000179151","EDC3"
56653,"ENSG00000213996","TM6SF2"
56654,"ENSG00000258636","AL121821.1"
56655,"ENSG00000204256","BRD2"
56656,"ENSG00000134294","SLC38A2"
56657,"ENSG00000234183","LINC01952"
56658,"ENSG00000276166","AC092118.2"
56660,"ENSG00000236208","C10orf71-AS1"
56661,"ENSG00000010017","RANBP9"
56662,"ENSG00000240435","RPS12P27"
56663,"ENSG00000239580","RN7SL675P"
56665,"ENSG00000277274","DUX4L22"
56666,"ENSG00000112419","PHACTR2"
56668,"ENSG00000266564","MIR4418"
56669,"ENSG00000280173","AC104447.1"
56670,"ENSG00000145945","FAM50B"
56672,"ENSG00000233534","AL035604.1"
56673,"ENSG00000135914","HTR2B"
56674,"ENSG00000201136","RNU6-353P"
56675,"ENSG00000261404","AC138627.1"
56676,"ENSG00000204253","HNRNPCP2"
56677,"ENSG00000238906","snoU13"
56678,"ENSG00000260625","AC026471.2"
56679,"ENSG00000236616","BAK1P2"
56681,"ENSG00000259466","NPM1P47"
56682,"ENSG00000219095","DHFRP6"
56683,"ENSG00000236698","EIF1AXP1"
56684,"ENSG00000253637","IGLVV-58"
56685,"ENSG00000239984","RN7SL420P"
56686,"ENSG00000163625","WDFY3"
56687,"ENSG00000182793","GSTA5"
56688,"ENSG00000174930","VN2R1P"
56689,"ENSG00000254101","LINC02055"
56690,"ENSG00000204261","PSMB8-AS1"
56691,"ENSG00000237798","AC010894.4"
56692,"ENSG00000102312","PORCN"
56693,"ENSG00000235203","TBC1D3P3"
56694,"ENSG00000275022","MIR6753"
56695,"ENSG00000261696","AL353732.1"
56696,"ENSG00000119866","BCL11A"
56697,"ENSG00000278752","AL355301.1"
56698,"ENSG00000163354","DCST2"
56699,"ENSG00000261787","TCF24"
56700,"ENSG00000226741","LINC02554"
56701,"ENSG00000277778","PGM5P2"
56702,"ENSG00000136448","NMT1"
56703,"ENSG00000237440","ZNF737"
56704,"ENSG00000279780","AC138907.9"
56705,"ENSG00000233895","AL121761.1"
56706,"ENSG00000123689","G0S2"
56707,"ENSG00000170153","RNF150"
56708,"ENSG00000267202","AC090386.1"
56709,"ENSG00000200419","Y_RNA"
56711,"ENSG00000164252","AGGF1"
56713,"ENSG00000263485","AC004147.1"
56714,"ENSG00000128604","IRF5"
56715,"ENSG00000239805","AC007547.2"
56716,"ENSG00000185982","DEFB128"
56717,"ENSG00000235243","AC093716.1"
56718,"ENSG00000160953","MUM1"
56719,"ENSG00000207034","Y_RNA"
56720,"ENSG00000225559","AC083867.1"
56721,"ENSG00000236397","DDX11L2"
56722,"ENSG00000199901","Y_RNA"
56723,"ENSG00000248448","COX5BP1"
56724,"ENSG00000216588","IGSF23"
56725,"ENSG00000204583","LRCOL1"
56726,"ENSG00000235670","RPL21P40"
56727,"ENSG00000163793","DNAJC5G"
56728,"ENSG00000135486","HNRNPA1"
56729,"ENSG00000262185","AC005736.1"
56730,"ENSG00000225622","PPIAP17"
56731,"ENSG00000224334","AP000357.1"
56732,"ENSG00000251924","RNA5SP408"
56733,"ENSG00000246528","AC079089.1"
56734,"ENSG00000278931","CR381670.1"
56735,"ENSG00000248600","AC025465.2"
56736,"ENSG00000233447","AC103563.6"
56737,"ENSG00000176102","CSTF3"
56738,"ENSG00000236549","RPS27AP7"
56739,"ENSG00000175604","AC007601.1"
56740,"ENSG00000266549","AC023575.1"
56741,"ENSG00000168229","PTGDR"
56742,"ENSG00000238933","Y_RNA"
56743,"ENSG00000204252","HLA-DOA"
56744,"ENSG00000206949","RNU6-1324P"
56745,"ENSG00000252411","RNU6-1087P"
56746,"ENSG00000266129","SRP68P1"
56747,"ENSG00000230233","AF240627.1"
56748,"ENSG00000231882","F10-AS1"
56749,"ENSG00000230482","ATP5G2P3"
56750,"ENSG00000169629","RGPD8"
56751,"ENSG00000123094","RASSF8"
56752,"ENSG00000269635","AC004257.1"
56753,"ENSG00000249526","AC008667.1"
56754,"ENSG00000202296","RNU6-1335P"
56755,"ENSG00000226289","CDCA4P3"
56757,"ENSG00000092010","PSME1"
56758,"ENSG00000237788","AL162615.1"
56759,"ENSG00000272917","AC010186.4"
56760,"ENSG00000214732","AL096814.1"
56761,"ENSG00000258836","AL121579.2"
56762,"ENSG00000255580","AP000462.1"
56763,"ENSG00000241709","RN7SL265P"
56765,"ENSG00000232718","GAPDHP48"
56766,"ENSG00000230223","ATXN8OS"
56767,"ENSG00000251865","RNU6-518P"
56768,"ENSG00000258460","AL355096.1"
56769,"ENSG00000178974","FBXO34"
56770,"ENSG00000154007","ASB17"
56771,"ENSG00000128606","LRRC17"
56772,"ENSG00000265400","AC005244.2"
56773,"ENSG00000188511","C22orf34"
56774,"ENSG00000225614","ZNF469"
56775,"ENSG00000243744","AC016546.1"
56776,"ENSG00000147533","GOLGA7"
56778,"ENSG00000137103","TMEM8B"
56779,"ENSG00000177706","FAM20C"
56780,"ENSG00000115998","C2orf42"
56781,"ENSG00000164733","CTSB"
56782,"ENSG00000243075","RN7SL519P"
56783,"ENSG00000188517","COL25A1"
56784,"ENSG00000264108","AC090457.1"
56785,"ENSG00000265113","AC026474.1"
56786,"ENSG00000148219","ASTN2"
56787,"ENSG00000153391","INO80C"
56788,"ENSG00000164683","HEY1"
56789,"ENSG00000254518","AC109635.2"
56790,"ENSG00000123096","SSPN"
56791,"ENSG00000233256","AL355870.1"
56792,"ENSG00000264089","MIR3681"
56793,"ENSG00000268836","Z69706.1"
56794,"ENSG00000270661","Z99289.2"
56795,"ENSG00000169435","RASSF6"
56796,"ENSG00000271710","NDUFA8P1"
56797,"ENSG00000243951","RN7SL308P"
56798,"ENSG00000200485","Y_RNA"
56799,"ENSG00000262384","AC034268.2"
56800,"ENSG00000233285","MTCYBP10"
56801,"ENSG00000217786","AL355379.1"
56802,"ENSG00000254544","PCNAP4"
56803,"ENSG00000241478","HSPA8P9"
56804,"ENSG00000279321","AC018692.1"
56805,"ENSG00000214748","AL355309.1"
56806,"ENSG00000264269","AC016866.1"
56807,"ENSG00000253112","AC102945.1"
56808,"ENSG00000036473","OTC"
56810,"ENSG00000122145","TBX22"
56811,"ENSG00000159069","FBXW5"
56812,"ENSG00000234449","FAM239A"
56813,"ENSG00000274819","RMST_7"
56814,"ENSG00000226080","AC062028.2"
56815,"ENSG00000269345","VN1R85P"
56816,"ENSG00000169710","FASN"
56817,"ENSG00000278790","DUX4L12"
56818,"ENSG00000238619","RNU6-775P"
56819,"ENSG00000241917","AC084398.1"
56820,"ENSG00000206622","SNORA69"
56821,"ENSG00000223609","HBD"
56822,"ENSG00000273584","AC096708.4"
56823,"ENSG00000168702","LRP1B"
56825,"ENSG00000259618","AC012170.3"
56826,"ENSG00000235106","BRD3OS"
56827,"ENSG00000204620","AC115618.1"
56828,"ENSG00000253488","FAM60DP"
56829,"ENSG00000218725","B3GALNT2P1"
56830,"ENSG00000228687","AL035407.2"
56831,"ENSG00000196421","C20orf204"
56832,"ENSG00000168772","CXXC4"
56833,"ENSG00000263717","AC079336.1"
56834,"ENSG00000255767","AC108488.2"
56836,"ENSG00000231903","AC079354.3"
56837,"ENSG00000174015","SPERT"
56838,"ENSG00000236653","LINC01923"
56839,"ENSG00000133114","GPALPP1"
56840,"ENSG00000227598","Z94721.1"
56841,"ENSG00000232320","AC009299.2"
56843,"ENSG00000260014","LSM3P5"
56844,"ENSG00000235021","AL591848.2"
56845,"ENSG00000205710","C17orf107"
56846,"ENSG00000211684","IGLJ7"
56847,"ENSG00000147118","ZNF182"
56848,"ENSG00000156738","MS4A1"
56849,"ENSG00000141664","ZCCHC2"
56850,"ENSG00000102858","MGRN1"
56851,"ENSG00000223788","DIS3L2P1"
56852,"ENSG00000162231","NXF1"
56853,"ENSG00000277453","AC010271.2"
56854,"ENSG00000254853","AP004247.1"
56855,"ENSG00000267128","RNF157-AS1"
56856,"ENSG00000198795","ZNF521"
56857,"ENSG00000266127","ZNF415P1"
56858,"ENSG00000127423","AUNIP"
56859,"ENSG00000218891","ZNF579"
56860,"ENSG00000142484","TM4SF5"
56861,"ENSG00000266850","AC090912.2"
56862,"ENSG00000280744","LINC01173"
56863,"ENSG00000258133","AC025578.1"
56864,"ENSG00000224935","AL589678.1"
56865,"ENSG00000213740","SERBP1P1"
56866,"ENSG00000167113","COQ4"
56867,"ENSG00000226287","TMEM191A"
56868,"ENSG00000254574","AC105219.3"
56869,"ENSG00000241400","AC022215.1"
56870,"ENSG00000104897","SF3A2"
56871,"ENSG00000240173","RN7SL771P"
56872,"ENSG00000247381","PLUT"
56873,"ENSG00000277672","AC011603.4"
56874,"ENSG00000084463","WBP11"
56875,"ENSG00000173153","ESRRA"
56877,"ENSG00000250884","OR7E85P"
56878,"ENSG00000259237","LINC02490"
56879,"ENSG00000169692","AGPAT2"
56880,"ENSG00000250292","AC093844.1"
56881,"ENSG00000258812","TRAV33"
56882,"ENSG00000268001","CARD8-AS1"
56884,"ENSG00000166323","C11orf65"
56885,"ENSG00000239732","TLR9"
56886,"ENSG00000211952","IGHV4-28"
56887,"ENSG00000221909","FAM200A"
56888,"ENSG00000202532","RNU6-395P"
56889,"ENSG00000163209","SPRR3"
56890,"ENSG00000247732","AC091951.2"
56891,"ENSG00000179038","AP001885.1"
56892,"ENSG00000211843","TRAJ46"
56893,"ENSG00000200638","SNORD115-37"
56894,"ENSG00000126778","SIX1"
56895,"ENSG00000270115","AL513327.3"
56896,"ENSG00000235413","KRT18P63"
56897,"ENSG00000237513","AC007384.1"
56898,"ENSG00000258515","AL355075.2"
56899,"ENSG00000213842","SUGT1P2"
56900,"ENSG00000227791","AC007365.2"
56901,"ENSG00000205360","MT1CP"
56902,"ENSG00000157306","ZFHX2-AS1"
56903,"ENSG00000236323","BMP6P1"
56904,"ENSG00000260677","AL445531.1"
56905,"ENSG00000158473","CD1D"
56906,"ENSG00000267198","AC091132.5"
56907,"ENSG00000100644","HIF1A"
56908,"ENSG00000259029","DUX4L18"
56909,"ENSG00000236846","AL359979.2"
56910,"ENSG00000256152","AC027290.1"
56911,"ENSG00000183648","NDUFB1"
56912,"ENSG00000257943","AC084879.1"
56913,"ENSG00000241997","RN7SL323P"
56914,"ENSG00000277206","AC073349.3"
56915,"ENSG00000226504","TMEM167AP1"
56916,"ENSG00000184428","TOP1MT"
56917,"ENSG00000159658","EFCAB14"
56918,"ENSG00000250383","AC008871.1"
56919,"ENSG00000276014","RN7SL301P"
56920,"ENSG00000156006","NAT2"
56921,"ENSG00000143811","PYCR2"
56922,"ENSG00000197208","SLC22A4"
56923,"ENSG00000198858","R3HDM4"
56924,"ENSG00000174628","IQCK"
56925,"ENSG00000263033","AC007220.1"
56926,"ENSG00000265867","MIR4516"
56927,"ENSG00000257056","LINC02282"
56928,"ENSG00000039068","CDH1"
56929,"ENSG00000241476","SSX2"
56930,"ENSG00000253218","KLF3P1"
56931,"ENSG00000233078","AL355994.3"
56932,"ENSG00000083845","RPS5"
56933,"ENSG00000275160","AL354718.1"
56934,"ENSG00000163545","NUAK2"
56935,"ENSG00000279453","Z99129.4"
56936,"ENSG00000229943","AC133865.1"
56938,"ENSG00000152661","GJA1"
56939,"ENSG00000248237","AC105420.1"
56940,"ENSG00000252760","RNA5SP54"
56941,"ENSG00000271209","BRDTP1"
56942,"ENSG00000151612","ZNF827"
56943,"ENSG00000277550","AL031651.1"
56944,"ENSG00000181837","OR5D17P"
56945,"ENSG00000265423","MIR4652"
56946,"ENSG00000207934","MIR654"
56947,"ENSG00000236947","AL139412.1"
56948,"ENSG00000200079","RNA5SP326"
56949,"ENSG00000186222","BLOC1S4"
56950,"ENSG00000223811","AL589684.1"
56951,"ENSG00000271727","AL357054.2"
56952,"ENSG00000254776","AC084121.1"
56953,"ENSG00000280310","AC092437.1"
56954,"ENSG00000256966","AL513165.2"
56955,"ENSG00000241754","AC108748.1"
56956,"ENSG00000235649","MXRA5Y"
56957,"ENSG00000236333","TRHDE-AS1"
56958,"ENSG00000203778","FAM229B"
56959,"ENSG00000259035","AL355838.1"
56960,"ENSG00000248878","AC022447.4"
56961,"ENSG00000104093","DMXL2"
56962,"ENSG00000265976","MIR4725"
56963,"ENSG00000131504","DIAPH1"
56964,"ENSG00000117834","SLC5A9"
56965,"ENSG00000175344","CHRNA7"
56966,"ENSG00000164326","CARTPT"
56967,"ENSG00000273820","USP27X"
56968,"ENSG00000180708","OR10K2"
56969,"ENSG00000106809","OGN"
56970,"ENSG00000115275","MOGS"
56971,"ENSG00000235946","AC234783.1"
56972,"ENSG00000270706","PRMT1P1"
56973,"ENSG00000260440","LINC01544"
56974,"ENSG00000231435","AC011747.2"
56975,"ENSG00000273003","ARL2-SNX15"
56976,"ENSG00000275259","MIR6511A1"
56977,"ENSG00000203786","KPRP"
56978,"ENSG00000252063","RNU6-1041P"
56980,"ENSG00000184984","CHRM5"
56981,"ENSG00000235655","H3F3AP4"
56982,"ENSG00000250073","AP000866.2"
56983,"ENSG00000173389","IQCF1"
56984,"ENSG00000273816","AC005695.3"
56985,"ENSG00000175773","AP002986.1"
56986,"ENSG00000223398","AC027124.1"
56987,"ENSG00000272510","AL121992.3"
56988,"ENSG00000111671","SPSB2"
56989,"ENSG00000144645","OSBPL10"
56990,"ENSG00000113282","CLINT1"
56991,"ENSG00000087338","GMCL1"
56992,"ENSG00000172901","LVRN"
56993,"ENSG00000227368","CDK8P2"
56994,"ENSG00000156194","PPEF2"
56995,"ENSG00000268100","ZNF725P"
56996,"ENSG00000234309","SLC25A18P1"
56998,"ENSG00000270799","AC013467.2"
56999,"ENSG00000198168","SVIP"
57000,"ENSG00000207183","RNU6-843P"
57001,"ENSG00000236831","YME1L1P1"
57002,"ENSG00000103249","CLCN7"
57003,"ENSG00000144724","PTPRG"
57004,"ENSG00000125851","PCSK2"
57005,"ENSG00000207708","MIR141"
57006,"ENSG00000231984","AL596266.1"
57007,"ENSG00000265462","MIR3680-1"
57008,"ENSG00000177359","AC024940.1"
57009,"ENSG00000276678","GHRLOS"
57010,"ENSG00000279670","AL359922.3"
57011,"ENSG00000054148","PHPT1"
57012,"ENSG00000275454","AC105020.6"
57013,"ENSG00000110697","PITPNM1"
57014,"ENSG00000236375","POU5F1P5"
57015,"ENSG00000260173","AC020779.2"
57016,"ENSG00000231394","AC099681.2"
57017,"ENSG00000100565","LRRC74A"
57018,"ENSG00000223826","LINC01870"
57019,"ENSG00000248790","AC097103.1"
57020,"ENSG00000188868","ZNF563"
57021,"ENSG00000200636","SNORD114-27"
57022,"ENSG00000270431","AC005000.2"
57023,"ENSG00000264084","MIR5688"
57024,"ENSG00000261842","AC073314.1"
57025,"ENSG00000234767","LINC01052"
57026,"ENSG00000215023","AC131097.1"
57027,"ENSG00000276119","OR13C2"
57028,"ENSG00000180389","ATP5EP2"
57029,"ENSG00000233699","TTTY18"
57030,"ENSG00000260280","SLX1B-SULT1A4"
57031,"ENSG00000237152","DLEU7-AS1"
57032,"ENSG00000277578","Metazoa_SRP"
57033,"ENSG00000226233","Z82188.1"
57034,"ENSG00000253965","AC008438.2"
57035,"ENSG00000231295","AC004888.1"
57036,"ENSG00000228261","AL162742.1"
57037,"ENSG00000229010","AL161672.1"
57038,"ENSG00000269035","AC010319.2"
57039,"ENSG00000243658","MTND5P16"
57040,"ENSG00000234597","AC010096.1"
57041,"ENSG00000231840","AC073342.1"
57042,"ENSG00000155090","KLF10"
57043,"ENSG00000180104","EXOC3"
57044,"ENSG00000260349","AC087190.2"
57045,"ENSG00000218016","ZNF192P2"
57046,"ENSG00000279245","FAM223A"
57047,"ENSG00000198673","FAM19A2"
57048,"ENSG00000185010","F8"
57049,"ENSG00000267180","AC007136.1"
57050,"ENSG00000144048","DUSP11"
57051,"ENSG00000248120","AC114967.1"
57052,"ENSG00000258741","AC091544.3"
57053,"ENSG00000267838","AC245884.8"
57054,"ENSG00000252325","RNU6-1038P"
57055,"ENSG00000073578","SDHA"
57056,"ENSG00000211591","MIR762"
57059,"ENSG00000249986","YWHAQP6"
57060,"ENSG00000274357","Metazoa_SRP"
57061,"ENSG00000240871","KRTAP4-7"
57062,"ENSG00000274493","MRPS17P5"
57063,"ENSG00000261549","AC107954.1"
57064,"ENSG00000262587","AC133552.2"
57065,"ENSG00000201736","RNA5SP160"
